ì˙ït,,,,,NAVIÉfÅ[É^,ë¨ìxÉiÉ},éûä‘ÉiÉ},éûä‘,NAV/GPS,ë¨ìx(km/h),à‹ìx,åoìx
2019/11/10,48:52.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333836353031333832353033373433353739333134303233313739332B3134393031383833353434342D303430373031323438353231313503,30313838,3.13234E+11,12:48:52,GPS,18.8,37ìx43ï™57.93ïb,140ìx23ï™17.93ïb
2019/11/10,48:53.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333837303031333833303033373433353830393134303233313738372B3134393031383833353430382D303430373031323438353331313503,30313838,3.13234E+11,12:48:53,GPS,18.8,37ìx43ï™58.09ïb,140ìx23ï™17.87ïb
2019/11/10,48:55.5,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333837353031333833353033373433353832353134303233313738342B3134393031383633353430352D303430373031323438353431313503,30313836,3.13234E+11,12:48:54,GPS,18.6,37ìx43ï™58.25ïb,140ìx23ï™17.84ïb
2019/11/10,48:55.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333838303031333834303033373433353834303134303233313737382B3134393031383333353339372D303430373031323438353531313503,30313833,3.13234E+11,12:48:55,GPS,18.3,37ìx43ï™58.4ïb,140ìx23ï™17.78ïb
2019/11/10,48:56.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333838343031333834343033373433353835363134303233313737312B3134393031373833353338332D303430373031323438353631313503,30313738,3.13234E+11,12:48:56,GPS,17.8,37ìx43ï™58.56ïb,140ìx23ï™17.71ïb
2019/11/10,48:57.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333838393031333834393033373433353837303134303233313736352B3134393031373433353338372D303430373031323438353731313503,30313734,3.13234E+11,12:48:57,GPS,17.4,37ìx43ï™58.7ïb,140ìx23ï™17.65ïb
2019/11/10,48:58.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333839343031333835343033373433353838353134303233313736322B3135303031373433353432392D303430373031323438353831313503,30313734,3.13234E+11,12:48:58,GPS,17.4,37ìx43ï™58.85ïb,140ìx23ï™17.62ïb
2019/11/10,48:59.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333930303031333836303033373433353930313134303233313735362B3134393031383133353436312D303430373031323438353931313503,30313831,3.13234E+11,12:48:59,GPS,18.1,37ìx43ï™59.01ïb,140ìx23ï™17.56ïb
2019/11/10,49:00.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333930353031333836353033373433353931373134303233313735302B3134393031383733353436322D303430373031323439303031313503,30313837,3.13234E+11,12:49:00,GPS,18.7,37ìx43ï™59.17ïb,140ìx23ï™17.5ïb
2019/11/10,49:01.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333931303031333837303033373433353933323134303233313734332B3134393031383433353435322D303430373031323439303131313503,30313834,3.13234E+11,12:49:01,GPS,18.4,37ìx43ï™59.32ïb,140ìx23ï™17.43ïb
2019/11/10,49:02.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333931343031333837343033373433353934383134303233313733372B3134393031373933353432392D303430373031323439303231313503,30313739,3.13234E+11,12:49:02,GPS,17.9,37ìx43ï™59.48ïb,140ìx23ï™17.37ïb
2019/11/10,49:03.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333931393031333837393033373433353936343134303233313733342B3134393031373633353431342D303430373031323439303331313503,30313736,3.13234E+11,12:49:03,GPS,17.6,37ìx43ï™59.64ïb,140ìx23ï™17.34ïb
2019/11/10,49:04.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333932343031333838343033373433353937383134303233313732382B3134393031373333353430322D303430373031323439303431313503,30313733,3.13234E+11,12:49:04,GPS,17.3,37ìx43ï™59.78ïb,140ìx23ï™17.28ïb
2019/11/10,49:05.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333932393031333838393033373433353939323134303233313732312B3134393031363933353338312D303430373031323439303531313503,30313639,3.13234E+11,12:49:05,GPS,16.9,37ìx43ï™59.92ïb,140ìx23ï™17.21ïb
2019/11/10,49:06.9,[INFO],[tid:,16][eid:,0]02435647505352303031464330313031333933343031333839343033373434303030373134303233313731352B3134393031373133353336322D303430373031323439303631313503,30313731,3.13234E+11,12:49:06,GPS,17.1,37ìx44ï™0.07ïb,140ìx23ï™17.15ïb
2019/11/10,49:08.0,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333934303031333930303033373434303032313134303233313731322B3134383031373133353335342D303430373031323439303731313503,30313731,3.13234E+11,12:49:07,GPS,17.1,37ìx44ï™0.21ïb,140ìx23ï™17.12ïb
2019/11/10,49:08.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333934303031333930303033373434303033373134303233313730362B3134383031373233353335362D303430373031323439303831313503,30313732,3.13234E+11,12:49:08,GPS,17.2,37ìx44ï™0.37ïb,140ìx23ï™17.06ïb
2019/11/10,49:09.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333934343031333930343033373434303035333134303233313730302B3134383031373433353335302D303430373031323439303931313503,30313734,3.13234E+11,12:49:09,GPS,17.4,37ìx44ï™0.53ïb,140ìx23ï™17ïb
2019/11/10,49:10.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333934393031333930393033373434303036373134303233313639332B3134383031373033353335332D303430373031323439313031313503,30313730,3.13234E+11,12:49:10,GPS,17,37ìx44ï™0.67ïb,140ìx23ï™16.93ïb
2019/11/10,49:11.9,[INFO],[tid:,38][eid:,0]02435647505352303031464330313031333935343031333931343033373434303038323134303233313638372B3134383031363633353334342D303430373031323439313131313503,30313636,3.13234E+11,12:49:11,GPS,16.6,37ìx44ï™0.82ïb,140ìx23ï™16.87ïb
